\begin{table}
Cell & Protocol & QC1.Rseal & QC1.Cm & QC1.Rseries & QC2.raw & QC2.subtracted & QC3.raw & QC3.E4031 & QC3.subtracted & QC4.Rseal & QC4.Cm & QC4.Rseries & QC5.1.staircase & QC6.subtracted & QC6.1.subtracted & QC6.2.subtracted \\ 
C23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
D02 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & True & False & False & False \\ 
D03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
D05 & staircaseramp & True & True & True & True & False & True & False & False & True & True & True & False & False & False & True \\ 
D06 & staircaseramp & False & False & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
D09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
D10 & staircaseramp & False & False & True & True & True & False & True & False & True & False & True & False & False & False & False \\ 
D11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
D12 & staircaseramp & False & False & True & True & False & False & True & False & True & False & True & False & False & True & True \\ 
D13 & staircaseramp & False & False & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
D19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
D23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
D24 & staircaseramp & False & True & True & True & False & True & False & False & False & True & True & True & False & False & False \\ 
E02 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & True & True \\ 
E03 & staircaseramp & True & True & True & True & True & True & True & True & True & False & True & True & False & False & False \\ 
E04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
E08 & staircaseramp & False & False & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
E10 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
E11 & staircaseramp & False & False & True & True & True & False & True & False & True & True & True & False & False & False & False \\ 
E12 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
E18 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
E21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
E24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
F02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
F03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
F04 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & True & True \\ 
F05 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
F07 & staircaseramp & False & False & True & True & False & True & True & True & True & False & True & False & False & False & False \\ 
F08 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & True & True \\ 
F09 & staircaseramp & False & False & True & True & False & True & True & True & True & False & True & False & False & False & False \\ 
F10 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
F14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
F18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
F20 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
F22 & staircaseramp & False & True & True & True & True & True & True & False & True & True & True & True & False & True & True \\ 
F23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
F24 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & True & False & False & True \\ 
G04 & staircaseramp & True & False & True & False & False & True & True & True & True & False & True & True & False & True & True \\ 
G06 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
G08 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
G14 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
G19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
G23 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
G24 & staircaseramp & True & True & True & True & True & True & True & False & True & True & True & False & False & False & False \\ 
H01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
H05 & staircaseramp & False & False & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
H06 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
H08 & staircaseramp & True & False & True & True & False & True & True & True & True & False & True & False & False & True & True \\ 
H12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
H13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
H17 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & False & False & False & False \\ 
H19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
H20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
H21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
H24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
I01 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & True & False \\ 
I02 & staircaseramp & True & True & True & True & False & False & True & False & True & True & True & False & False & True & False \\ 
I03 & staircaseramp & True & True & True & True & True & True & True & False & True & True & True & False & False & False & False \\ 
I04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
I24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
J02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
J03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
J07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J11 & staircaseramp & False & True & True & True & True & True & True & True & True & False & True & False & False & False & False \\ 
J12 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & True \\ 
J16 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
J18 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
J19 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & False & False & False \\ 
J24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
K01 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & True & True \\ 
K02 & staircaseramp & True & True & True & True & False & False & True & True & True & True & True & False & False & False & False \\ 
K03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
K09 & staircaseramp & False & True & True & True & True & True & True & False & True & True & True & False & False & False & False \\ 
K11 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & False & False & True & True \\ 
K12 & staircaseramp & False & False & True & True & True & False & True & True & True & False & True & False & False & False & False \\ 
K13 & staircaseramp & False & False & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
K16 & staircaseramp & True & False & True & True & True & True & True & True & True & False & True & False & True & True & True \\ 
K19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
K20 & staircaseramp & True & True & True & True & True & False & False & False & True & True & True & True & False & False & False \\ 
K24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
L03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
L05 & staircaseramp & False & False & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
L07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L08 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
L22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
M05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
M15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & False \\ 
M19 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
M21 & staircaseramp & True & True & False & True & True & True & True & True & True & True & False & False & False & True & True \\ 
M24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
N01 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
N02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & False \\ 
N03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
N04 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & True & False & False & False \\ 
N07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
N08 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & False & False & False & False \\ 
N11 & staircaseramp & False & True & True & True & False & False & True & False & True & True & True & False & False & False & False \\ 
N12 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
N16 & staircaseramp & False & False & True & True & False & True & True & True & True & False & True & False & False & False & False \\ 
N17 & staircaseramp & True & True & True & False & False & True & True & True & False & True & True & True & True & False & False \\ 
N19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
N22 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N24 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
O04 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & True & False & False & False \\ 
O07 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & True & False & True & True \\ 
O08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
O09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
O10 & staircaseramp & True & True & True & False & False & False & True & False & True & True & True & False & False & False & False \\ 
O11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
O19 & staircaseramp & False & True & True & True & True & True & True & False & True & True & True & False & False & True & True \\ 
O20 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
P08 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
P09 & staircaseramp & False & True & True & True & True & False & True & False & True & True & True & False & False & False & False \\ 
P15 & staircaseramp & False & False & True & True & False & False & True & False & True & False & True & False & False & False & False \\ 
P17 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
P19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
P24 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & True & False \\ 
\end{table}
