\begin{table}
Cell & Protocol & QC1.Rseal & QC1.Cm & QC1.Rseries & QC2.raw & QC2.subtracted & QC3.raw & QC3.E4031 & QC3.subtracted & QC4.Rseal & QC4.Cm & QC4.Rseries & QC5.1.staircase & QC6.subtracted & QC6.1.subtracted & QC6.2.subtracted \\ 
F12 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
F13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F16 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & True & True & True \\ 
F17 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
F18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & True & True & True \\ 
F19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & True \\ 
F20 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
F22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F23 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & True & True & True \\ 
F24 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
G01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G04 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
G05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G06 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
G07 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & False & False & False \\ 
G08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
G09 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & False & False & False \\ 
G10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & False & True & True & True & True \\ 
G12 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
G13 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
G14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G15 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
G16 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
G17 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & True & False & False & False \\ 
G18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
G20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
G21 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
G23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G24 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
H01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
H03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H04 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
H06 & staircaseramp & True & True & False & True & False & True & True & True & True & True & True & False & False & False & False \\ 
H07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & False & True & True & True & True \\ 
H12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H14 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
H15 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & True & True \\ 
H16 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
H18 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
H19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
H20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & True \\ 
H21 & staircaseramp & True & True & False & True & False & True & True & True & True & True & True & False & True & True & True \\ 
H22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
I05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
I07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
I09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I12 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
I16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
I18 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
I20 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & False & False & False & False \\ 
I23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J02 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
J03 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
J04 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & True & True \\ 
J06 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
J07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J08 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
J09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J11 & staircaseramp & False & True & True & True & True & True & True & True & True & False & True & False & False & True & True \\ 
J12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
J13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
J14 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
J15 & staircaseramp & True & False & True & True & False & True & True & True & True & False & True & True & True & True & True \\ 
J16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J18 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & False & False & False & False \\ 
J19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
J20 & staircaseramp & True & False & True & True & True & True & True & True & False & False & True & True & False & True & True \\ 
J21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & False \\ 
J22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
J23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
J24 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
K01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K03 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & True & True \\ 
K04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K05 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
K06 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
K07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & False \\ 
K08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
K09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K10 & staircaseramp & True & True & False & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K12 & staircaseramp & False & True & True & True & True & True & True & True & False & False & True & True & True & True & True \\ 
K13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
K14 & staircaseramp & True & True & True & True & True & True & True & False & True & True & True & False & False & False & False \\ 
K16 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & False & False \\ 
K17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K18 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & True & False & True & True \\ 
K19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
K20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
K22 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
K23 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
K24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & False \\ 
L04 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
L06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L07 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
L08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L09 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & True & True \\ 
L10 & staircaseramp & False & False & False & True & True & True & True & True & True & True & True & False & False & False & False \\ 
L11 & staircaseramp & True & True & True & True & True & False & True & False & False & True & True & False & False & False & False \\ 
L12 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & False & True \\ 
L15 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & False & True \\ 
L17 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
L18 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
L19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L21 & staircaseramp & True & True & True & True & True & True & True & True & True & False & True & True & True & True & True \\ 
L22 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
L23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M02 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & False & True & True \\ 
M03 & staircaseramp & True & True & False & False & False & True & True & True & True & True & True & True & False & True & True \\ 
M04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M07 & staircaseramp & False & True & True & True & True & True & True & True & True & False & True & False & False & True & True \\ 
M08 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & True & False & True \\ 
M09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
M11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
M12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & False \\ 
M13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
M14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
M15 & staircaseramp & True & True & True & True & True & False & False & False & True & True & True & False & False & False & True \\ 
M17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
M18 & staircaseramp & True & True & False & True & True & True & True & True & True & True & False & True & False & True & True \\ 
M21 & staircaseramp & True & True & False & False & False & True & True & True & True & True & True & True & False & False & True \\ 
M23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N02 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
N03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N06 & staircaseramp & False & True & True & True & True & True & True & True & False & True & True & False & False & False & False \\ 
N07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
N08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
N09 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
N10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
N11 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & False & False & True & True \\ 
N12 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & False & True \\ 
N13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
N14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N15 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
N16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
N17 & staircaseramp & True & True & True & True & False & True & True & True & False & True & True & False & False & False & False \\ 
N19 & staircaseramp & True & True & True & True & True & False & True & True & True & True & True & True & True & True & True \\ 
N20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & True \\ 
N21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
N22 & staircaseramp & True & True & True & True & True & True & True & True & True & False & True & True & True & True & True \\ 
N23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O03 & staircaseramp & False & True & True & True & True & True & True & True & True & False & True & False & False & True & True \\ 
O04 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
O05 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & True & True \\ 
O06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & True \\ 
O07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O09 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
O10 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
O11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
O12 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
O14 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & False & False & True & True \\ 
O15 & staircaseramp & False & True & True & True & False & False & True & True & False & True & True & False & False & False & False \\ 
O16 & staircaseramp & False & False & True & True & False & True & True & True & True & False & True & False & False & False & False \\ 
O17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O19 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & False & False & False & False \\ 
O20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
O22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
