\begin{table}
Cell & Protocol & QC1.Rseal & QC1.Cm & QC1.Rseries & QC2.raw & QC2.subtracted & QC3.raw & QC3.E4031 & QC3.subtracted & QC4.Rseal & QC4.Cm & QC4.Rseries & QC5.1.staircase & QC6.subtracted & QC6.1.subtracted & QC6.2.subtracted \\ 
C15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C17 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & True & True & True \\ 
C18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C21 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
C22 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & False & False & True & True \\ 
C23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
D01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D03 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & True & True & True \\ 
D04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D05 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & True & True & True \\ 
D06 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
D08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D09 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
D11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
D13 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & True & True & True & True \\ 
D14 & staircaseramp & False & True & True & False & False & True & True & True & True & True & True & False & False & True & True \\ 
D15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
D16 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & True & True & True & True \\ 
D17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & False & True & True & False & False \\ 
D18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
D19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
D20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
D24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E01 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & True & False & True & True \\ 
E02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E03 & staircaseramp & False & True & True & True & True & True & True & False & True & True & True & False & False & False & False \\ 
E04 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
E05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E07 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & False & True \\ 
E08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & False \\ 
E11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E13 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & False & False & False \\ 
E14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E16 & staircaseramp & True & True & False & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E17 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & False & False & False & False \\ 
E18 & staircaseramp & False & False & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
E21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E24 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & False \\ 
F01 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
F02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F03 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
F04 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & False & True \\ 
F05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F08 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
F09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
F13 & staircaseramp & False & True & True & True & True & True & True & True & False & True & True & True & False & True & True \\ 
F14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F17 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & True & False \\ 
F18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F19 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
F20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F22 & staircaseramp & True & True & False & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
F24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
G01 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & False & True \\ 
G02 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & False & True \\ 
G03 & staircaseramp & False & False & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
G04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G06 & staircaseramp & True & True & True & False & False & True & True & True & False & True & True & True & True & True & True \\ 
G07 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & False & False & True & True \\ 
G13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G17 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
G19 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & True & True & True \\ 
G20 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & False & False \\ 
G21 & staircaseramp & False & False & True & True & False & True & True & True & True & False & True & False & False & True & False \\ 
G23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
G24 & staircaseramp & True & True & False & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H01 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & False & False & False \\ 
H02 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
H03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & False & True & True & False & False \\ 
H04 & staircaseramp & True & True & True & True & False & True & True & True & True & True & False & True & True & True & True \\ 
H05 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
H06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H07 & staircaseramp & False & True & True & False & False & True & False & True & False & True & True & True & False & False & False \\ 
H08 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
H09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H10 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
H11 & staircaseramp & True & True & True & True & False & True & False & False & True & True & False & True & False & False & False \\ 
H12 & staircaseramp & True & False & False & False & False & True & True & True & True & True & True & True & True & True & True \\ 
H13 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
H14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H17 & staircaseramp & True & True & True & False & True & True & False & False & True & True & True & True & False & False & False \\ 
H18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H19 & staircaseramp & False & False & True & False & False & True & True & True & False & False & True & False & True & True & True \\ 
H20 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & False & False & False & False \\ 
H21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
H22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
H23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I01 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
I02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & True & True & True \\ 
I04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I08 & staircaseramp & False & False & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
I09 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & True & True \\ 
I10 & staircaseramp & True & True & False & False & False & True & True & True & True & True & True & True & True & True & True \\ 
I11 & staircaseramp & True & False & False & True & False & True & True & True & True & False & False & True & False & False & False \\ 
I14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
I17 & staircaseramp & True & False & True & False & False & True & True & True & True & False & True & False & False & True & False \\ 
I18 & staircaseramp & False & False & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
I19 & staircaseramp & True & False & True & True & False & True & True & True & True & False & True & False & False & False & True \\ 
I20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I21 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & True & False & False & False \\ 
I22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I23 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
I24 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & True & False & False & False \\ 
J01 & staircaseramp & False & True & True & True & False & True & True & True & True & False & True & False & False & True & True \\ 
J03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J04 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
J05 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & False & False \\ 
J08 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
J09 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
J10 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
J11 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & False & False \\ 
J12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J13 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
J14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J15 & staircaseramp & True & True & False & True & True & True & True & True & True & True & False & True & True & False & False \\ 
J20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J24 & staircaseramp & True & True & False & True & True & True & True & True & True & False & True & False & False & True & True \\ 
K01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K05 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
K06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K07 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & True & False \\ 
K08 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
K09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K11 & staircaseramp & True & True & True & False & False & True & True & True & False & True & True & True & False & False & False \\ 
K12 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
K14 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
K16 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
K17 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & False & False & True & True \\ 
K18 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
K19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & True \\ 
K20 & staircaseramp & True & True & False & True & True & True & True & True & True & True & False & True & True & True & True \\ 
K21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K22 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
K23 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & False & True & True \\ 
K24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
L04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & False \\ 
L07 & staircaseramp & False & False & True & True & True & True & True & False & True & False & True & False & False & False & False \\ 
L09 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
L11 & staircaseramp & True & True & True & True & False & False & True & True & False & True & True & True & False & False & True \\ 
L12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L16 & staircaseramp & False & True & True & True & True & True & True & True & True & False & True & False & False & False & False \\ 
L17 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
L19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
L20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L21 & staircaseramp & True & False & True & False & False & True & True & True & False & True & True & True & False & True & True \\ 
L23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
L24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M04 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & True & True & True \\ 
M05 & staircaseramp & True & True & False & True & True & True & True & True & False & True & False & True & False & False & False \\ 
M06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
M08 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & False & False \\ 
M09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
M10 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
M11 & staircaseramp & False & True & True & True & True & True & True & False & True & True & True & False & False & False & False \\ 
M12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M13 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
M16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M23 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
N01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & True \\ 
N02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
N04 & staircaseramp & True & True & False & True & True & True & True & True & True & True & False & True & True & True & True \\ 
N05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
N06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
N08 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & True & True \\ 
N11 & staircaseramp & False & False & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
N12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
N13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
N17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
N19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N21 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & False & True & True \\ 
N22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
N24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O02 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
O03 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & True & True \\ 
O04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
O05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O08 & staircaseramp & False & True & True & True & True & True & True & False & True & True & True & False & False & True & True \\ 
O10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
O13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O14 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
O15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
O18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
O20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
O21 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
O22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
O23 & staircaseramp & False & True & True & True & True & True & True & True & True & False & True & False & False & False & False \\ 
O24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P02 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
P03 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
P04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
P06 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
P07 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
P08 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
P09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P12 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
P13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P14 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
P15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P16 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
P17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P18 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & True & True & True \\ 
P19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
P21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & True \\ 
P22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
\end{table}
