\begin{table}
Cell & Protocol & QC1.Rseal & QC1.Cm & QC1.Rseries & QC2.raw & QC2.subtracted & QC3.raw & QC3.E4031 & QC3.subtracted & QC4.Rseal & QC4.Cm & QC4.Rseries & QC5.1.staircase & QC6.subtracted & QC6.1.subtracted & QC6.2.subtracted \\ 
G02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G04 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
G05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & False \\ 
G06 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
G07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G09 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & False & False & False \\ 
G10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G12 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
G13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G14 & staircaseramp & True & True & True & True & True & True & False & False & False & True & True & True & False & False & False \\ 
G15 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
G17 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
G18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G20 & staircaseramp & True & True & False & True & False & True & True & True & True & False & True & False & True & True & True \\ 
G21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G23 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
H01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H02 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
H03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H05 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
H06 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
H07 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & False & True \\ 
H08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H17 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
H18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
H21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H23 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
H24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I02 & staircaseramp & True & True & True & True & True & True & False & False & True & True & False & True & True & False & False \\ 
I03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I07 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
I09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I11 & staircaseramp & True & False & False & False & False & True & True & True & True & False & True & True & True & True & True \\ 
I12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I15 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
I16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I18 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
I19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J06 & staircaseramp & True & True & False & True & True & True & True & True & True & True & True & True & True & False & False \\ 
J07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
J08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
J09 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
J10 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
J11 & staircaseramp & True & True & False & True & False & True & True & True & True & True & False & False & False & False & True \\ 
J12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & True \\ 
J17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J18 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
J19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J20 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
J21 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
J22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K09 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & True & True \\ 
K10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & True \\ 
K13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
K17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K18 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
K19 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
K20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K21 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
K22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & True \\ 
K24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L03 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
L04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
L06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L09 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
L10 & staircaseramp & False & True & True & True & True & True & True & True & True & False & True & False & False & True & True \\ 
L11 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
L12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & True \\ 
L13 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
L14 & staircaseramp & True & False & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
L15 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
L16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L17 & staircaseramp & False & True & True & True & True & True & True & True & False & True & True & True & False & True & True \\ 
L18 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & True & True & True \\ 
L19 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & False & True & True & True \\ 
L20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L21 & staircaseramp & False & False & True & True & False & True & True & True & True & False & True & False & False & True & True \\ 
L22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
M01 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & False & False \\ 
M02 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & True \\ 
M03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
M04 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
M05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M09 & staircaseramp & True & True & False & False & False & True & True & True & True & True & True & True & True & True & True \\ 
M10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M12 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & False \\ 
M13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M14 & staircaseramp & True & True & False & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M15 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
M16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M17 & staircaseramp & True & True & True & True & True & False & True & True & True & True & True & True & False & False & False \\ 
M19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & True \\ 
M24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N02 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
N03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N04 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
N05 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & True & False & False & False \\ 
N06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N08 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
N09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
