\begin{table}
Cell & Protocol & QC1.Rseal & QC1.Cm & QC1.Rseries & QC2.raw & QC2.subtracted & QC3.raw & QC3.E4031 & QC3.subtracted & QC4.Rseal & QC4.Cm & QC4.Rseries & QC5.1.staircase & QC6.subtracted & QC6.1.subtracted & QC6.2.subtracted \\ 
B24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
C01 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & True & False & True & True \\ 
C02 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & True & True & True & True \\ 
C03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C05 & staircaseramp & True & True & True & True & True & True & True & True & True & False & True & True & True & True & True \\ 
C06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C07 & staircaseramp & False & False & True & True & True & True & True & False & True & False & True & False & False & False & False \\ 
C08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C11 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
C12 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & False \\ 
C13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & False \\ 
C14 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
C15 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & False & False & False & False \\ 
C16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C17 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & False & False & False \\ 
C18 & staircaseramp & True & True & False & True & True & True & True & True & False & True & True & True & True & True & True \\ 
C19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
C21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
C22 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
C23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & False \\ 
D03 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & False \\ 
D04 & staircaseramp & True & False & False & True & True & True & True & True & True & False & False & True & False & True & False \\ 
D08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D09 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
D11 & staircaseramp & True & True & False & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D12 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & False & True & True \\ 
D13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D14 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & False & True \\ 
D16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D20 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & False & False \\ 
D22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
D23 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
D24 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & False & False \\ 
E03 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & True & True \\ 
E04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E05 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
E06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E10 & staircaseramp & False & True & True & False & True & True & True & False & True & True & True & False & False & False & False \\ 
E11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E12 & staircaseramp & False & True & True & True & True & True & True & True & False & False & True & True & False & False & False \\ 
E22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
E24 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & False & False & False \\ 
F01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & True \\ 
F06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & False \\ 
F07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
F12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F14 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
F16 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
F17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & True \\ 
F19 & staircaseramp & False & True & True & True & False & True & False & True & False & False & True & False & False & False & False \\ 
F20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
F24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
G03 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
G06 & staircaseramp & True & True & True & False & False & False & True & True & True & True & True & True & False & False & False \\ 
G07 & staircaseramp & True & True & True & True & False & False & True & False & True & True & True & False & False & True & True \\ 
G10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
G19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
G23 & staircaseramp & True & True & False & True & True & True & True & True & True & True & False & True & True & True & True \\ 
H03 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
H04 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
H05 & staircaseramp & True & True & False & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
H09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
H10 & staircaseramp & True & True & False & True & False & True & True & True & True & True & True & True & False & False & False \\ 
H12 & staircaseramp & False & True & True & True & True & True & False & False & True & True & True & False & False & False & False \\ 
H16 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & True & True & False & False \\ 
H18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
H19 & staircaseramp & False & True & True & True & True & True & True & False & True & True & True & False & False & False & False \\ 
H21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
H22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
H23 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
H24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I06 & staircaseramp & True & True & False & True & True & True & True & True & False & True & False & True & False & False & False \\ 
I07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I09 & staircaseramp & True & False & False & True & True & True & True & True & True & False & False & True & True & True & True \\ 
I13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
I14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & True \\ 
I20 & staircaseramp & True & True & False & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
I22 & staircaseramp & True & True & False & True & False & True & True & True & True & True & True & True & True & True & True \\ 
I23 & staircaseramp & True & True & False & False & True & False & True & False & False & True & True & True & False & False & False \\ 
I24 & staircaseramp & True & True & True & False & False & True & False & False & True & True & True & False & False & True & True \\ 
J01 & staircaseramp & True & True & True & True & True & True & False & False & False & True & True & True & False & True & True \\ 
J02 & staircaseramp & True & False & True & False & False & True & True & True & True & True & True & False & False & True & False \\ 
J03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J04 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & True & True \\ 
J05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
J06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
J12 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & True \\ 
J14 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
J17 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & True & False & False & False \\ 
J18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
J19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
J20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
J22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
J23 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & True & True & True \\ 
K02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
K06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
K12 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & False & False & True & True \\ 
K13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
K14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
K18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
K22 & staircaseramp & False & True & True & False & False & True & True & True & False & False & True & True & False & True & True \\ 
K23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
K24 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
L03 & staircaseramp & True & False & True & True & True & True & True & True & True & False & True & True & False & True & True \\ 
L04 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & False & False \\ 
L05 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
L06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
L10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
L16 & staircaseramp & True & True & False & True & True & True & True & True & True & True & False & True & True & True & True \\ 
L19 & staircaseramp & True & False & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
L23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
L24 & staircaseramp & True & True & True & True & True & True & False & True & True & True & True & True & False & False & False \\ 
M04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
M17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
M22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
M23 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
N02 & staircaseramp & True & True & True & True & True & True & False & False & False & False & True & True & False & False & False \\ 
N06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N11 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & True & True \\ 
N12 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
N15 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & False & False & False & False \\ 
N19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & False \\ 
N20 & staircaseramp & True & True & True & True & False & True & False & False & True & True & True & False & False & True & True \\ 
N21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N24 & staircaseramp & True & True & True & False & True & True & True & True & True & True & True & False & False & False & False \\ 
O01 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & False & False & False \\ 
O05 & staircaseramp & True & False & False & False & True & True & True & True & True & True & False & False & False & False & False \\ 
O08 & staircaseramp & False & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
O10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O14 & staircaseramp & False & True & True & True & False & True & True & True & False & True & True & True & False & False & True \\ 
O16 & staircaseramp & False & False & True & True & True & True & True & False & True & False & True & False & False & True & True \\ 
O17 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & True & True & True \\ 
O19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
O20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & False \\ 
P01 & staircaseramp & False & True & True & False & False & True & True & True & True & True & True & False & False & True & True \\ 
P09 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & False & False & False \\ 
P10 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
P11 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & False & False & False \\ 
P12 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
P13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
P16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
P17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
P23 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
P24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
\end{table}
